formula
Ac2AgIr
Ac2AgPb
Ac2CdGa
Ac2CdGe
Ac2CdSn
Ac2CuRu
Ac2CuSn
Ac2GaCu
Ac2GaSi
Ac2InGa
Ac2IrRh
Ac2Mg
Ac2MgGa
Ac2MgPb
Ac2MgSn
Ac2MgTl
Ac2NiGe
Ac2NiIr
Ac2O3
Ac2S3
Ac2SiAu
Ac2SiHg
Ac2TlCd
Ac2TlIn
Ac2TlSn
Ac2YbMg
Ac2ZnAu
Ac2ZnHg
Ac2ZnIn
Ac2ZnSi
Ac3Au
Ac3Br
Ac3Cd
Ac3Cr
Ac3Ho
Ac3I
Ac3In
Ac3La
Ac3Np
Ac3Pa
Ac3Pm
Ac3Sc
Ac3Si
Ac3Sn
Ac3Th
Ac3Ti
Ac3Tl
Ac3V
AcAg
AcAg2Sn
AcAg3
AcAgHg2
AcAgTe2
AcAl3
AcAu3
AcBO3
AcBr3
AcCd3
AcCdAg2
AcCdRh2
AcCe3
AcCl3
AcClO
AcCrO3
AcCu3
AcCuO2F
AcDy3
AcEr3
AcEu3
AcEuAu2
AcF3
AcGa3
AcGaTe2
AcGe3
AcH2
AcHg3
AcHgAu2
AcI3
AcIn3
AcInAg2
AcInAu2
AcInHg2
AcInTe2
AcLa
AcLa3
AcLaCd2
AcMg
AcMg3
AcMgCd2
AcMgHg2
AcN
AcNb3
AcNd3
AcOF
AcPdO3
AcPm3
AcPr3
AcPrMg2
AcSbAu2
AcSc3
AcSe3
AcSi3
AcSm3
AcSnHg2
AcSnPd2
AcTb3
AcTe3
AcTh3
AcTlAg2
AcTlRh2
AcTlTe2
AcVO3
AcY3
AcYb3
AcYbAg2
AcYbCd2
AcYbGa2
AcYbHg2
AcYbMg2
AcYbRh2
AcYbTl2
AcYbZn2
AcZn2In
AcZn3
AcZnAu2
Ag(AsSe2)3
Ag12Sn7H16(Se11N2)2
Ag2AsS4N
Ag2BBr
Ag2BrNO3
Ag2C4Br3N
Ag2C4I3N
Ag2CSNClO4
Ag2F
Ag2GeS3
Ag2H2IOF
Ag2Hg(SeO3)2
Ag2Hg7(P4Br3)2
Ag2HgS2
Ag2IOF
Ag2MoO4
Ag2PbI4
Ag2S
Ag2S(NO)2
Ag2WS4
Ag3As
Ag3AsS3
Ag3AuSeS
Ag3Br
Ag3Ge
Ag3H13SeN4O5
Ag3Hg
Ag3N
Ag3O
Ag3P
Ag3P2N(O3F)2
Ag3Pd13Pb6
Ag3Rh
Ag3SI
Ag3Se
Ag3SeNO3
Ag3Sn
Ag3Sn2(GeP2)3
Ag3TeIO4
Ag3W
Ag5Hg4P8Cl5
Ag5P(S2Cl)2
Ag5Te2Br
Ag6Ge(S2Br)2
Ag6Mo2ClO7F3
Ag6Te4W3O20
Ag8S
AgAs
AgAs(S8F3)2
AgAs(SeF2)3
AgAsC4S8(N2F3)2
AgAsO2
AgAsRu2
AgAsS
AgAsSe
AgAu
AgB11H6CBr6
AgB2
AgBF5
AgBH8C4(N2F)4
AgBO3
AgBi2S3Cl
AgBi2Se3Cl
AgBiI4
AgBiSCl2
AgBiSeS
AgBiTe2
AgBr
AgC
AgC2S2N4Cl
AgC3N3O
AgCN
AgCNO
AgCO2
AgCS2(O2F)3
AgCSN
AgCl
AgClO2
AgF
AgF2
AgGe3
AgGeAu2
AgGeO3
AgH
AgH10S8N8ClO6
AgH2C7O3F5
AgH2ClO5
AgH3BrN
AgH4CSN2Cl
AgH8C5S2O2F3
AgHg
AgHg2PO4
AgHg3
AgHgPd2
AgHgSBr
AgHgSI
AgI
AgIO2
AgIr
AgMoAsO6
AgMoH4S4N
AgN
AgN3
AgNO2
AgO
AgP(OF)2
AgP2
AgPHNO2
AgPb2Cl3OF
AgPb3
AgPbBrO
AgPbO2
AgPd
AgPd3Se
AgPt
AgPt3
AgPtO2
AgRh
AgRuO3
AgSbC2N2(ClF3)2
AgSbN2
AgSbS(OF3)2
AgSbS2
AgSbTe3Pb
AgSbTeSe
AgSe
AgSe5
AgSn3
AgSnN
AgSnPd2
AgSnSe2
AgTe
AgTe3
AgTe3I
AgW2(Br3O)2
Al(CoS2)2
Al(CuRe)2
Al(OF)3
Al(SeCl2)2
Al(SnO2)2
Al20(CoB2)3
Al2AgCl5O
Al2B2Ru3
Al2CO
Al2CoOs
Al2CoRh
Al2CrTc
Al2Cu2Bi2S3Cl8
Al2CuMo
Al2CuTc
Al2FeIr
Al2Ge(O2F)2
Al2HPb(CO5)2
Al2Hg3Cl8
Al2Mo3
Al2NiPt
Al2OsPd
Al2Pb3N4
Al2S3
Al2Se3
Al2Tc2O5
Al2TcPd
Al2Te3
Al2VIr
Al2W
Al2Zn
Al2Zn(SeS)2
Al3(MoSe2)4
Al3Ag
Al3As
Al3BC
Al3Bi5Br12
Al3Bi5I12
Al3Cd
Al3Co(W3C)3
Al3Co3Si4
Al3Cr
Al3Fe2Si3
Al3Ga
Al3Ge
Al3H
Al3P
Al3Pd
Al3Sn
Al3Tc2
Al3Tl
Al3V
Al4CN3O
Al4Ge2W3
Al4Re12B
Al4Tc
Al4Te3N2
Al6C3N2
Al6Cd4SO12
Al6Ge5
Al6Re
Al7Cu2Rh
Al8O3
AlAg
AlAgB
AlAgO2
AlAgS2
AlAgSe2
AlAgTe2
AlAs
AlAs3(SeCl)4
AlAs3S5Cl4
AlAu
AlAu3
AlB2
AlB2Pb
AlB6H6(CCl3)2
AlBMo
AlBN2
AlBO3
AlBW
AlBi
AlBi2Se2BrCl4
AlBi3
AlBiN2
AlBiSe4
AlBiTeCl4
AlBr3
AlC
AlC3
AlC3NCl3
AlC7IN
AlCd3
AlCdSbTe
AlCl3
AlClO
AlCo
AlCo3
AlCoW
AlCr2
AlCr2C
AlCr2W
AlCrFe2
AlCrFeO4
AlCrGe
AlCrNi
AlCu
AlCuO4F
AlCuSnS4
AlCuSnSe4
AlF3
AlFe
AlFe2Ge
AlFe2W
AlFe4Hg2O2F
AlFeTc2
AlGaAs2
AlGaCo2
AlGaN2
AlGaP2
AlGaSb2
AlGeMo
AlGeRu2
AlH2PbO2F3
AlHO2
AlIO
AlInB
AlInN2
AlInSb2
AlIr
AlMo3Se2ClO8
AlN
AlNi
AlNi2BO5
AlNi6Pd
AlNiGe
AlO
AlO3
AlOs
AlP
AlPNCl5
AlPS4
AlPd
AlPt
AlRe
AlReGe
AlReSi
AlRh
AlRu
AlSBr3
AlSNCl3
AlSb
AlSb2(TeCl2)2
AlSb5Se5Cl4
AlSeBr3N
AlSi
AlSi2HC6NCl3
AlSiCN
AlSiMo
AlSiP3
AlSn
AlTc2
AlTc2Ge
AlTc2Pb
AlTeH6C2Cl3
AlTeI7
AlTlS2
AlV2
AlV2C
AlV2W
AlVCo
AlVCr2
AlVCrC
AlVFeCo
AlVPt
AlWC
AlZnCrS4
As(BrF2)3
As(S2F3)2
As2C4S2O
As2H2CCl4
As2H3CF9
As2H5CO6
As2Ir
As2Os
As2P2S7
As2Pt
As2Rh
As2S2F3
As2SeS2
As2W
As3H9RhC3(BrO)3
As3P3Pb10(ClO12)2
As3Pb2BrO6
As4C3
As4H6(CO)3
As4HN2(ClO3)2
As8H2CS10(N10Cl)2
AsAu3
AsBr3
AsBrOF8
AsC2N(OF3)2
AsC4S4N4Cl2O2F5
AsCClO2F3
AsCF3
AsCS2N2OF5
AsCSCl2F9
AsCl3
AsF3
AsH2C2NCl2O
AsH3
AsH3C(OF3)2
AsH3C(SF2)3
AsHPbO4
AsI3
AsI5F6
AsIF12
AsIrS
AsO2
AsOsS
AsP
AsPCl3OF5
AsPHBr3OF6
AsPPt
AsPb2S3I
AsPb3
AsPd2
AsPdSe
AsPt3
AsPtS
AsRh
AsRh2
AsRhS
AsRhSe
AsRu
AsRuSe
AsS
AsS(IF3)2
AsS3(ClF2)3
AsSXe2(OF3)3
AsSXeNF10
AsSe
AsSe2S(NF3)2
AsSe3(ClF2)3
AsSeBr
AsSeI
Au2O3
Au3Br
Au3Br8N3
Au3N
Au3O
Au3S
AuBr
AuBr3
AuBrO2
AuC
AuC5(SCl)4
AuCClO
AuCN
AuCS2Cl3
AuCl
AuCl3
AuClO
AuF3
AuI
AuI3N
AuN
AuNCl3
AuO2F
AuS
AuSe
AuSeBr
B(HC)2
B11H11C4SI10NF
B2(CN2)3
B2AsCl2
B2AsP
B2Au
B2CN
B2IrCl
B2Mo2Os
B2O
B2OsW2
B2PCl2
B2Pb2S5
B2Ru
B2RuW
B3Mo
B3Rh7
B4C
B4W
B5I
B6H10C2SBr
B6H21C5N2O
BAs
BAsH4NO4F
BAu
BAu3
BBr
BBr3
BC
BC2N
BC3
BC6BrNF5
BCl
BCl(OF2)2
BCl3
BF2
BH
BH(PbO2)2
BH11AuC4IN2
BH2CO
BH2N
BH2NCl2
BH2OF3
BH2S3N3F4
BH3
BH6Ru3C6O19F4
BHN4
BHO2
BI3
BIr
BIrO3
BIrPd
BMo
BMoC
BMoN3
BMoW
BMoWC
BN
BNCl
BO3
BOs
BOs3
BP
BP(IBr)3
BP4(HO2)3
BP4(SBr)3
BP4H36Rh(C9F5)4
BPBr2NCl3
BPb2O3F
BPd2
BPd2Br
BPt
BPt2
BRh
BRu3
BS2
BSBr
BSb
BSe2
BSe2Cl
BTe2As
BTeO3
BW
BW4N9
Ba(AgO)2
Ba(AgSn)2
Ba(AgTe)2
Ba(CdAs)2
Ba(CuAs)2
Ba(CuTe)2
Ba(DySe2)2
Ba(ErTe2)2
Ba(FeSe2)2
Ba(GaAs)2
Ba(GaP)2
Ba(GaPt)2
Ba(GaS2)2
Ba(GaSe2)2
Ba(GeAs)2
Ba(GeP)2
Ba(HO2)2
Ba(InAu)2
Ba(MgIn)2
Ba(NbN2)2
Ba(NiP2)2
Ba(PdO2)2
Ba(RhPb2)3
Ba(SbAu)2
Ba(SbN2)2
Ba(ScTe2)2
Ba(SiNi)2
Ba(SmS2)2
Ba(SmTe2)2
Ba(TeP2)2
Ba14U2V4S25O
Ba19(InN)9
Ba19Na29Li13
Ba2(SnSb2)3
Ba21Ge2O5
Ba2AlCr3O7
Ba2As
Ba2As2Se5
Ba2AsAu
Ba2AsBr
Ba2AsSe4O3
Ba2Au(CO)2
Ba2BN2Cl
Ba2BeS(OF)4
Ba2Bi
Ba2BiAu
Ba2Br2F
Ba2BrN
Ba2Ca2Mn3Tl2O10
Ba2CaCeGd2Ti2(CuO7)2
Ba2CaWN4
Ba2CdAg
Ba2CdIn
Ba2Cu(SCl)2
Ba2Cu3(BrO2)2
Ba2CuHgO4
Ba2CuIO2
Ba2CuPd
Ba2DyInTe5
Ba2Eu2ZnPtO8
Ba2Fe2S2OF2
Ba2Fe2Se2OF2
Ba2Fe4AsP3
Ba2FeBrO3
Ba2FeGe2O7
Ba2FeSbS5
Ba2GaGeN
Ba2GaHg
Ba2GaSbTe5
Ba2Ge(TeSe)2
Ba2GeAs2
Ba2GeP2
Ba2H3I
Ba2H6Ru
Ba2HI2
Ba2HgAu
Ba2HgGe
Ba2HgSb
Ba2I2F
Ba2IBrF2
Ba2In2S5
Ba2In2Si3SO10
Ba2InO3F
Ba2LaAg5S6
Ba2LiFe2N3
Ba2LiHg
Ba2LiIO6
Ba2LiIn
Ba2LiMg
Ba2LiReN4
Ba2Mg3Tl2(NiO3)4
Ba2MgCd
Ba2MgIn
Ba2MgN2
Ba2MgTl
Ba2Mn2As2O
Ba2Mn2Sb2O
Ba2MnNiClF7
Ba2MnP2F
Ba2MnTeO6
Ba2MnTeSe2
Ba2MoO3F4
Ba2NF
Ba2Na2O3
Ba2NaO
Ba2NaPb
Ba2NaTl
Ba2NbO
Ba2OsO4
Ba2PAu
Ba2PCl
Ba2PIO4
Ba2PPd2
Ba2Pd(OF)2
Ba2PdN2
Ba2S2O3F2
Ba2Sb
Ba2Sb3
Ba2SbBr
Ba2SbI
Ba2ScFeAsO3
Ba2SiTe4
Ba2SmInSe5
Ba2SnS3F2
Ba2SnSe4O5
Ba2SrNp
Ba2TeO
Ba2Ti3Tl2Zn2O10
Ba2Tl2Sn3O10
Ba2TlAg
Ba2TlCd
Ba2TlIn
Ba2TlPd
Ba2TmMoO6
Ba2U2O3
Ba2UBeO6
Ba2UCo
Ba2VN3
Ba2Y3Si2O8F5
Ba2YCu3O6F
Ba2YTlFe2O7
Ba2Zn3(AsO)2
