mpid,formula
mp-1187408,Th6Cl2
mp-1187410,Th6Hg2
mp-1187412,Th1Ni2H2
mp-1187413,Th2Ag6
mp-1187415,Tc6Ge2
mp-1187440,Th2Cl2
mp-1187446,Th2Ti6
mp-1187450,Te2Pb6
mp-1187457,Th2Sc6
mp-1187459,Ti4Ga4Cu8
mp-1187465,Ti1Be1O3
mp-1187474,Ti6Zn2
mp-1187475,Ti6Be2
mp-1187478,Ti2Cd6
mp-1187497,Ti4Ge4Rh8
mp-11875,C4O4
mp-1187501,Tl2H2
mp-1187503,Tl2P2
mp-1187508,Tl1Au3
mp-1187514,Ti6Nb2
mp-1187519,Tl3Cu1
mp-1187528,Ti2Sb6
mp-1187531,Ti2Zn6
mp-1187540,Tl2Rh6
mp-1187543,Tl2S6
mp-1187546,Tl6Cu2
mp-1187550,Tl6Si2
mp-1187552,Tl6S2
mp-1187554,Tl6Ge2
mp-1187559,Ti2As6
mp-1187573,Yb1Mg1
mp-1187579,Tm1Mg3
mp-1187584,Tm2Br2
mp-1187591,Ti18N12
mp-1187597,Tm1Mg3
mp-1187626,Yb2Mg6
mp-1187633,Yb2Mg2
mp-1187635,Tm6Al2
mp-1187637,Yb2F6
mp-1187644,Tm2Ga6
mp-1187647,Tm6Sn2
mp-1187653,Yb2Cd6
mp-1187658,Tm10Mg2
mp-1187659,Yb2Cl6
mp-1187668,U6Ge2
mp-1187671,Ti6Ni2
mp-1187673,Tm2Os6
mp-1187676,Tm8Mg16
mp-1187678,Th2Np6
mp-1187697,V12Fe4
mp-1187698,V4Zn4Co8
mp-1187719,V6Ag2
mp-1187728,V2I2
mp-1187732,V2Hg6
mp-1187734,V6Br2
mp-1187742,Tl2In6
mp-1187748,U2Mn6
mp-1187749,U1Tl1
mp-1187752,U1Be1O3
mp-1187753,V6Cu2
mp-1187755,U2Al6
mp-1187756,U6Zn2
mp-1187758,W2Au6
mp-1187763,U1F1
mp-1187772,U6Ti2
mp-1187773,V3H18O9F9
mp-1187775,Yb2Pu6
mp-1187780,U1Ti1
mp-1187786,Y6Ge2
mp-1187787,V6F2
mp-1187794,U1Br1
mp-1187795,Y6P2
mp-1187807,U2Sb6
mp-1187815,Yb2Zn6
mp-1187816,Y2Ag6
mp-1187844,Zr6Pb2
mp-1187855,Y2O2
mp-1187887,Th1In1
mp-1187888,Y4Se4F4
mp-1187898,Yb2Gd2Zn4
mp-11879,Ba2Ni2Sn6
mp-1187905,Yb1Be1O3
mp-1187906,Zn3N1
mp-1187907,Yb1Br1
mp-1187910,Zn1Os1
mp-1187946,Zn2Ag6
mp-1187952,Zn2Ag6
mp-1187959,Y2Pu6
mp-1187969,Zn6Ag2
mp-1187971,Yb6Si2
mp-1187974,Zn1Ag1
mp-1187975,Yb6H2
mp-1187976,Zn2Sn6
mp-1187978,Zn1Co1
mp-1187981,Yb6Nb2
mp-1187983,Zn1Re1
mp-1188010,Zr2Si2O5
mp-1188012,Zr3I1
mp-1188016,Zr6Be2
mp-1188018,Zr6Al2
mp-1188024,Zr3Ta1
mp-1188026,Zr1B1O3
mp-1188028,Zr2P6
mp-1188032,Zr6Cl2
mp-1188033,Zr2Ru6
mp-1188034,Zr2Co6
mp-1188035,Zr6Si2
mp-1188036,Zr4Ni4H4
mp-1188038,Yb6Cr2
mp-1188040,Zr2Cu6
mp-1188043,Zr6Pt2
mp-1188047,Y6Pu2
mp-1188049,Zr2Sb6
mp-1188050,Zn2Ge6
mp-1188051,Zr6Bi2
mp-1188054,Zr6Rh2
mp-1188055,Zr6Se2
mp-1188056,Zr6Sb2
mp-1188061,Zr6Sn2
mp-1188062,Zr6Sc2
mp-1188064,Yb2Ag6
mp-1188065,Zr4Co4H12
mp-1188068,Zr2Np6
mp-1188070,Zn6Sn2
mp-1188074,Zn12In4
mp-1188080,Yb6Eu2
mp-1188092,Pu4W4C8
mp-1188102,V20Si12
mp-1188119,Pr4Ga4Pd8
mp-1188168,C4N4O10
mp-1188172,Ti10Cu2Sb6
mp-1188187,Li6Zn4Sn8
mp-1188194,Ta6B4Ru10
mp-1188207,Zr12W20
mp-1188218,Li4H8N4
mp-1188220,Si12O24
mp-1188228,K2Nb2F12
mp-1188234,B8Os4W8
mp-1188238,Tb8Ge20Ir12
mp-1188244,Lu8Re4C8
mp-1188258,Tb12Ge12Ru8
mp-1188283,V16N2
mp-1188285,Ho4Ga12
mp-1188303,Sn32Rh8
mp-1188310,Tm10Ge6
mp-1188317,Ta20Ga8Sn4
mp-1188323,Ti8O12
mp-1188336,Zr10Ga8
mp-1188385,Fe8O8F20
mp-1188393,Ga12Re4
mp-1188409,Li4H8N4
mp-1188413,Zr24Rh8
mp-1188425,Np4B16
mp-1188428,La6Mn2S10
mp-1188434,Y10Tl6
mp-1188440,Li2Mn2V2F12
mp-1188441,Ti4Cu16
mp-1188449,Sc4Rh4O12
mp-1188485,Li8B4F20
mp-1188488,Cu11Pd1N4
mp-1188497,Ca4Mn4O12
mp-1188500,Nb12Au8
mp-1188512,Ga28Pt12
mp-1188514,Th16C24
mp-1188579,B4H24N4
mp-1188589,Er3Co36B18
mp-1188590,Ta12Re12Si12
mp-1188599,Gd12Sb16Au12
mp-1188601,Tb4B8Ru4
mp-1188605,V10P6
mp-1188620,Nb6Ni2Se12
mp-1188631,Ti2Nb6Se12
mp-1188678,Fe16O20
mp-1188693,Hf10Ni2Sb6
mp-1188697,Zr10Ir6
mp-1188705,Hg3C3N3Cl9
mp-1188712,Ti12Ge12Ru12
mp-1188725,Y6Ga6Fe45
mp-1188742,Nb8Al2N6
mp-1188761,Sc8Ge12Os14
mp-1188776,Mn2C8Br6N2
mp-1188814,Al12Ru4
mp-1188833,Y2Re8B8
mp-1188834,Tb8Ge12Ir14
mp-1188839,Nb8Si2C6
mp-1188846,Eu1Mg2H5
mp-1188856,V20Si8B4
mp-1188875,Te36Ir6I18
mp-1188915,Nb8Al2N6
mp-1188916,V2P2O14
mp-1188928,In9Cu11
mp-1188929,Ti2Nb6S12
mp-1188934,Eu20Ge12
mp-1188944,N16Cl4
mp-1188951,U12Cu12Sb16
mp-1188977,Ga12Rh4
mp-1188995,Cr8B8Ir4
mp-1189023,Cr8Se12
mp-1189044,Ti24Ge8
mp-1189045,Pr4Si4Pd8
mp-1189057,Lu4Ge4Pd8
mp-1189073,Sc4B8Os4
mp-1189075,Zr10Ge2Sb6
mp-1189076,La10Cu2Bi6
mp-1189144,Zr8Si16Ni12
mp-1189173,La12Bi16Pt12
mp-1189186,Ta8B8Os4
mp-1189199,Lu12Sb16Au12
mp-1189258,Y6Pt1I10
mp-1189294,La12In16Ge4
mp-1189303,Ta4B16
mp-1189324,Fe9Pb3S6O42
mp-1189342,Zr10Te2Pb6
mp-1189345,V10As6C2
mp-1189358,U2Ge24Pt8
mp-1189370,Ce4Zn4Sn4H6
mp-1189420,Tb12Ge12Pd12
mp-1189443,H4N4F8
mp-1189451,Be4C4N8
mp-1189460,Na4Al4H32N8F24
mp-1189472,Al2V8N6
mp-1189491,Zn2Pt2C8N8
mp-1189526,Mg6B2O12
mp-1189529,Ho8Ge12Ir14
mp-1189539,Hf4Al6C10
mp-1189560,Y8Si24
mp-1189616,Ta6Fe2S12
mp-1189617,Gd12Cu12Sb16
mp-1189634,Ga12Ir4
mp-1189636,Nd2Mg2Ni8H8
mp-1189646,Li4H8N4
mp-1189647,Ba2Fe8Sb24
mp-1189664,Rh8O12
mp-1189669,Rb18Y6N36
mp-1189676,Mn1C2S2N2O12
mp-1189677,Ge2N4F10
mp-1189682,Lu4B8C4
mp-1189689,Sc8Si12Ir14
mp-1189702,Zn2Cu4Si2S8
mp-1189716,Al4Hg8O8F20
mp-1189764,Zr10Fe2Sb6
mp-1189774,V12Ga8
mp-1189775,Ti4Fe2B4Rh10
mp-1189780,Os8C12
mp-1189793,Ti4Pt12
mp-1189886,H16C8N4O8
mp-1189893,Sc8Co12Si20
mp-1189904,Ni9Bi1Te1S8
mp-1189905,Cu2N4Cl8O4
mp-1189919,Li9P9O36
mp-1189923,Tm8Ge12Ir14
mp-1189932,Mn2Nb6Se12
mp-1189973,Tm2Fe8Cu6O24
mp-1189990,U12Sb16Pd12
mp-1190013,Ti16Ni16
mp-1190041,Nb10Si6P2
mp-1190044,Tm8Ge12Os14
mp-1190072,Yb20Cd4Cu8
mp-1190078,Ce1Ga6Ni1
mp-1190080,Be12Cl24
mp-1190132,Li4Ti6O14
mp-1190137,Tb10Cu2Bi6
mp-1190213,Re4B16
mp-1190215,Sc10Si6
mp-1190250,Mo2N6Cl12
mp-1190260,Na4I2O12
mp-1190285,Ce12Cd8Pd26
mp-1190294,Zr10Sn6Se2
mp-1190296,Rb3Mg3C3O9F3
mp-1190297,Dy12Ga36
mp-1190320,Al36Ge30
mp-1190321,Zn3P2Pb3W1O14
mp-1190391,Zr10In2Pb6
mp-1190397,Zr10In6Ag2
mp-1190404,Sr18Li6Nb6O36
mp-1190441,Li4Sb4F16
mp-1190465,Ni8Cl4O12
mp-1190478,Pb8Au16
mp-1190518,Ta3Al4O14
mp-1190533,Mg12O12
mp-1190570,Mg8Cl4O12
mp-1190590,N4Cl4O16
mp-1190620,Nd12Ga8Ni24
mp-1190624,Li8Lu8Sn8
mp-1190626,Hf64Rh32
mp-1190635,Na6Os3O12
mp-1190638,Dy8Ge8Pd8
mp-1190655,Li4B4H16
mp-1190680,Mg4B8H32
mp-1190681,Zr8Fe16
mp-1190685,C8O16
mp-1190699,C24O48
mp-1190708,Al48Fe32Si16
mp-1190717,Mg3P3H39O27
mp-1190732,La4Si8Ni36
mp-1190734,Zr8O8F32
mp-1190750,Er6H18
mp-1190753,Ti8O16
mp-1190765,Nd12Si8Ni24
mp-1190767,Pr6F18
mp-1190774,Ta12Ga10
mp-1190777,Co2N4O16
mp-1190780,Eu7Cl2F12
mp-11908,Lu10Si6
mp-1190838,Rb4La4F16
mp-1190839,Y2Mo4O14F2
mp-1190846,Re8Mo12C4
mp-1190849,Sm6Co51N9
mp-1190852,La2Si20
mp-1190854,Tm4Co14B6
mp-1190862,Sc64Pd32
mp-1190866,Ca8Ni40H2
mp-1190869,Na4B4H16
mp-1190918,Sm2Ni12P7
mp-1190933,Li32Hf12
mp-1190940,Li4C8N12
mp-1190950,Sc2Mn12P7
mp-1190979,Sc64Ir32
mp-1191000,Eu12Si8Ni24
mp-1191012,Ca2B4H16
mp-1191021,Ca8B16H64
mp-1191025,Zr6Mn4Ga12
mp-1191038,La2In4Ni18
mp-1191044,Ba2Re2H18
mp-1191061,Th12Br30
mp-1191068,V12Zn8N4
mp-1191083,Hf8Mo16
mp-1191089,Mg48Mn16Ni32
mp-1191095,Na2Pb4C4O14
mp-1191096,Mg24V4H64
mp-1191108,Sm6Rh18
mp-1191110,La9Mn6Sb9O42
mp-1191126,Ce6Co16Si2
mp-1191130,Gd4Re4B16
mp-1191157,Nd6F18
mp-1191165,Zr2P4N2O16
mp-1191171,C4S4N8O8
mp-1191176,Zr48Al16Au32
mp-1191180,La6Be2Bi2S14
mp-1191192,Sm16Ge28
mp-1191197,Sr12Ga18Au36
mp-1191211,Ti4V4O16
mp-1191219,Gd6Rh18
mp-1191246,La4Al2Ni18H24
mp-1191314,Y2Ni12As7
mp-1191340,Ca4B8H32
mp-1191368,Nd8Ni8B32
mp-1191379,Eu6Ge42Ir18
mp-1191422,Ti8Co16
mp-1191428,Sc2Co12P7
mp-1191437,Zr64Co32
mp-1191460,Hf48Mn48
mp-1191504,Fe2S4N2O16
mp-1191513,Na6Sc2B4O12
mp-1191524,Cu2P4H8O8
mp-1191536,Eu4Zn44
mp-1191559,Nb6Rh18
mp-1191571,Dy6H18
mp-1191611,Ti2Cu2O8F12
mp-1191623,Ce2Ni12As7
mp-1191645,Ho6Al2Ni16
mp-1191649,Ca6Si42Ir18
mp-1191653,Li18As6
mp-1191682,Co4N36O48
mp-11917,Mg1Be2N2
mp-1191706,Zr64Ir32
mp-1191707,Lu12Si8Ni24
mp-1191710,Lu4Fe4B16
mp-1191712,Li4Fe24Ge20
mp-1191756,Fe4Si4O16
mp-1191775,B4As4H16N4O16F4
mp-1191788,Sm6Co51H9
mp-1191796,Sm6Be2Cr2S14
mp-11918,Ca4Be8N8
mp-1191802,Mg4C16O24
mp-1191806,Mg48Ti16Ni32
mp-1191823,Ce4Si8Ni36
mp-1191832,Na2Mo8O12
mp-1191845,Y6Co51H9
mp-1191846,Tb6Al2Ni16
mp-1191854,Sm2Ni12As7
mp-1191868,C8S4N4O4F4
mp-1191870,Y8Ni26C8
mp-1191894,Cd4N4O16
mp-1191899,Dy4V4B16
mp-11919,Sr4Be8N8
mp-1191905,Dy12Si8Ni24
mp-1191913,Ce2Mn3Cu9As7
mp-1191920,Pr2Mn3Cu9As7
mp-1191931,Na9Ca3Mg9Al3F42
mp-1191958,Er4Co36Si8
mp-1191959,Nd4Ge18
mp-1191960,Zr64Pt32
mp-1191976,Ti12H4O26
mp-1191981,Ta7B8Ru6
mp-1192002,Li8Ho8Sn8
mp-1192004,La12Zn8Pd26
mp-1192022,Pt16Br48N32
mp-1192040,Sm18B18N36
mp-1192043,Mg24O24
mp-1192059,Cr4N4F16
mp-1192099,B6O18
mp-1192120,Si6N12F24
mp-1192133,Li4B4H16
mp-1192164,Er12Si8Ni24
mp-1192189,Mg12O12
mp-1192259,Nd16Ga6Co2
mp-1192264,Ti64Cu32
mp-1192265,Mg2B4H16
mp-1192282,Zr48Zn16Cu32
mp-1192321,Y6Fe18
mp-1192337,Eu4Co36Si8
mp-1192350,Nb8Fe16
mp-1192355,Ce2Mn3Cu9P7
mp-1192379,Na6Pt3F18
mp-1192425,Y6Co18
mp-1192449,N4Cl4O16
mp-1192507,Y4Ge8Rh16
mp-1192545,Ge2N6F14
mp-1192605,Mg6Si4O18
mp-1192615,Nd4Ni20Sn4
mp-1192666,Mn4Ge8Pd12
mp-1192668,K2V6Ge4O18
mp-1192670,Hf18Mo8P2
mp-11927,Pr4Al2Co4
mp-1192767,Zr18B2W8
mp-1192780,Cr8Fe4O16
mp-1192783,V32P24
mp-1192813,Li4Ti8O16
mp-1192831,Ti8Fe4Se16
mp-1192840,K2Zn4Cd2B4O12F2
mp-1192905,K2Na2Te2H12O12
mp-1192948,Li4S4N4O16
mp-1192984,Al10Re48
mp-1193014,Mo3C8S13N2
mp-1193027,Ce6Zn6Ni12
mp-1193065,Ti4Fe8O16
mp-1193106,Li8Mg4H8N8
mp-1193175,Na4Ru8O16
mp-1193206,Ce4Ni36Ge16
mp-1193222,Li3Mg3Al3F18
mp-1193237,Ba2Al10O18
mp-1193256,Na4C8N4O12
mp-1193258,Yb8Ga36Co12
mp-1193259,Al32Fe20
mp-1193269,Li6Si3F18
mp-1193296,Li4Ti8O16
mp-1193332,Rb20Fe12O24
mp-1193334,Hf18Co2Re8
mp-1193359,Hf18Ge2Mo8
mp-1193404,Al4H12O12
mp-1193413,Sc6H18C18O36
mp-1193426,Fe50Mo8
mp-1193482,Dy8Ga36Co12
mp-1193498,Li3Mg3Al3H18
mp-1193517,V6N4O16
mp-1193580,C12N16
mp-1193627,Na4Ca4Be8B8O24F4
mp-1193657,Ti16Co16Si28
mp-1193673,Na12Sb4S12
mp-1193687,Ce12Ni12P34
mp-1193717,Ti2Cu2N2O8F14
mp-1193782,Mn20V4O32
mp-1193817,B4H16C16N20
mp-1193848,Zr20Re10
mp-1193887,Be4Cr8O16
mp-1193913,Li8Si4O14
mp-1193956,Co4N8O48
mp-1193964,Ca4Mg2C6O18
mp-1194,Cd1Pt1
mp-1194006,Be16Si8O36
mp-1194040,Mn30Al48
mp-1194043,Er12B12O36
mp-1194068,Ag10Hg2Sb2O12
mp-1194073,Ta34Al24
mp-1194089,Ca2Mn56
mp-1194114,Mg26Al32
mp-1194185,U8S20
mp-1194198,La4Fe20H28
mp-1194233,La4Ni36Ge16
mp-1194487,Yb2Mn56
mp-1194523,Li8Ca4Ta8O28
mp-1194536,Ga4Ni36B32
mp-1194661,Sr24Ga8As24
mp-1194673,Cr4N12O32
mp-1194721,Sc6Mn6Al14Si10
mp-1194802,V8Co4O32
mp-1194910,Mn8B16H64
mp-1194979,K4Nb6H22C10Cl12O16
mp-1194990,Sr4P8Pt24
mp-1195006,K4Mn6V4C2O22
mp-1195106,H32C20
mp-1195194,Np4Co34
mp-1195227,Na4Y4Te16O40
mp-1195237,Ta12B12Ru12
mp-1195270,Sr8P28I4
mp-1195326,H24C8S8N8O8F16
mp-1195436,Cd12B4P4O28
mp-1195524,Si2H24C16N16O32
mp-1195573,Tb6Al24Ru8
mp-1195674,Sr10V6Br2O24
mp-1195685,Ta4P8O32
mp-1195743,V36P18C4
mp-1195775,B4P4H16N4O16F4
mp-1195829,H18C12N20Cl2O10
mp-1195858,Na8Ga8Si38
mp-1195862,Cu60Sn20
mp-1195962,Ce4Fe34
mp-1196003,Zn48As32
mp-1196163,B12H40N4
mp-1196191,B4N4F32
mp-1196386,Ce8Co28
mp-1196392,Li8B8H40N8
mp-11964,Ce4Cd2Pt4
mp-1196400,In8I8O40
mp-1196427,Mg14Si4O28
mp-1196441,Li4B8H44N8
mp-1196443,V4S4O40
mp-1196624,Fe40Si24
mp-1196681,Ba6Fe25S27
mp-1196730,Y4Al6Fe28
mp-1196763,Mg8B16H64
mp-1196875,Li4H16C4N12
mp-1196939,Li8Ca12N24
mp-1197010,Sr10Ti18O46
mp-1197051,C8N16O16
mp-1197067,H56C16S8N8O8
mp-1197092,Dy6Co8Ge26
mp-1197170,Zn48P32
mp-1197202,Cd48P32
mp-1197234,Ir16C20
mp-1197254,Ca12Cu12Ge12
mp-1197262,Sm8Ge18Ir26
mp-1197267,Dy6Ge26Ru8
mp-1197269,Hg12N12O36
mp-1197484,H16S8O40
mp-1197543,C4N24O4
mp-1197569,Zn4Ni42B40
mp-1197605,Y20Mn26C36
mp-1197636,B6P2H14N2O19
mp-1197684,Na20Al4H32O32
mp-11977,Li2Sn2Au2
mp-1197885,Ca4S4O24
mp-1197900,P16Pt4I4O40
mp-11980,Cs3Nb3F18
mp-1198027,Li8Si16B8
mp-1198135,Mg4B8O28
mp-1198179,Dy8Fe24Co32B4
mp-1198229,Ho30C38
mp-1198296,Al48Ru4
mp-1198314,Sm6Mn36Sn36
mp-1198318,Ho6Co8Ge26
mp-1198330,Cu1C32N8F16
mp-1198353,Li8C12S4N24O28
mp-1198388,Y8Mn12Si20
mp-1198447,C24N32O24
mp-1198476,Ce8Sn24Ru8
mp-1198477,Ni20W6C6
mp-11985,La3Mg3Tl3
mp-1198500,B4H24N4
mp-1198587,Dy4Al34
mp-1198592,B12H12O24
mp-1198624,Gd8Co2B26
mp-1198625,H28N8F4
mp-1198670,Co2Ag2N12O16
mp-1198945,Mg4B8H24
mp-1199,Ho1Mg1
mp-1199012,Sm8B32Ru32
mp-1199075,H24C8S8O24
mp-1199083,C16N36O12
mp-1199137,P8H48C16O12
mp-1199146,Sr8Fe5Re5O28
mp-1199197,H12C24N36
mp-1199241,Pr4Ga32Co8
mp-1199602,Si12C40N4O28
mp-1199607,Ag16Te4S4O16
mp-1199765,Gd12Al8Ni24H36
mp-1199877,Zr3Cd3C24O48
mp-1199900,Yb4Co34
mp-1199965,Ge36Rh24S36
mp-1200220,Al24Ir8
mp-1200271,Ag8Pd24Se8
mp-1200317,Ni30Ge12
mp-1200331,Mg4B8H16C32N32O8
mp-1200364,Cd8S12N8O48
mp-1200452,Y4Al4Co30
mp-1200473,H12C24N36
mp-1200533,Yb8B32Ru32
mp-1200559,Er8Ni28
mp-1200679,B12H12N48
mp-1200694,Dy8Co2B26
mp-1200699,P8O12F16
mp-1200706,Sb8O8F48
mp-1200756,Pr8B32Ru32
mp-1200829,Na4Sb4F24
mp-1200846,Mg12Si16O48
mp-1200891,Lu8Ni2B26
mp-1200894,Zr24As8
mp-1200895,Mg2B6H40N6
mp-1200997,Zn3Ni39Ge24
mp-1201009,S8N8O32
mp-1201034,Zr20Ga40Co20
mp-1201064,Re16Ge28
mp-1201082,Y30C38
mp-1201100,Ce3Ag3S6O27
mp-1201204,Tm6Ge26Ru8
mp-1201229,Si4H8C4S4O12F12
mp-1201237,Dy10Ga30
mp-1201246,Na2Li4Ru12O24
mp-12015,K2Ag4As2O8
mp-1201558,Zr12Fe12Ge24
mp-1201564,B12H26C2N8
mp-1201648,Li4B4H48N16
mp-1201730,Er12Al8Ni24H28
mp-1201871,Li42Si18
mp-1201880,Tb6Co8Sn26
mp-1201964,Na4B4H32N8
mp-12020,Er3Al12Ge6Au3
mp-1202027,La8Ta8O32
mp-1202088,Mg8B16H64
mp-1202132,Sr5Ti7O19
mp-1202187,Ho4Ni34
mp-1202251,H12C24N36
mp-12023,Mn2Cu4Si2S8
mp-1202349,Li2H26C4N8
mp-1202466,Cu4Sn4O24
mp-1202628,V4H24C8S8O28
mp-1202694,Y12Al8Ni24H36
mp-1202708,Yb8Ni2B26
mp-1202714,Si4P4H4O20
mp-1202733,B6Pb12O18F6
mp-1202778,K6Cd32
mp-1202780,Ca6Ge26Ir8
mp-12029,Li4Cu2P2
mp-1202934,Ag12Sb4O16
mp-1203,Ti10O10
mp-1203006,Lu6Ge26Ru8
mp-1203058,H48C8N16O16
mp-1203201,Er6Ge26Os8
mp-1203275,Co8As4O20
mp-1203286,Cu24N8
mp-1203301,C16N16
mp-1203399,Sm3Cd33
mp-1203436,Lu6Co8Ge26
mp-1203477,Ce4Si2Pd28
mp-1203483,B4H24N4
mp-1203650,Lu30C38
mp-1203719,Er30C40
mp-1203767,Lu30C40
mp-1203780,Zr12B2Cl36O48
mp-12039,Gd4Mo4C6
mp-1203959,Sc32Fe8Cl40
mp-1204060,Ge4Se8O24
mp-1204088,Ti4P8O40
mp-1204094,V8S12O56
mp-1204207,Nb30Ge21
mp-1204216,Eu6Ge26Os8
mp-1204312,Co4I12N24
mp-1204334,Sm6Co8Ge26
mp-1204381,Ce8Ni28
mp-1204402,Li4Al4C8N16
mp-1204434,Fe6P18O72
mp-1204458,Tm30C38
mp-1204501,Cs4Y4B16H64
mp-1204545,V20O56
mp-1204579,N16O48
mp-12046,Rb3Na1Ru2O8
mp-12047,K3Na1Ru2O8
mp-1204824,Li8B8H64N16
mp-1204898,B10N2O24
mp-1204905,Y4Al6Co28
mp-1205042,K4Al4S8O56
mp-1205063,Ge12Ir8Se12
mp-1205068,Rb8P6Pd6S24
mp-12052,Er16Sb12
mp-1205295,Yb4Pb2Au4
mp-1205299,Tc2Br6
mp-1205301,Y12H4
mp-1205302,Tc2O4
mp-1205313,Sm2Ag2As4
mp-1205315,Li2Bi2O4
mp-1205316,Ba2Ag2Sb2
mp-1205318,Ba2Ag2Bi2
mp-1205321,Pt8S8
mp-1205341,Na4Co4S4O16F4
mp-1205355,Mo2Br6
mp-1205358,Ta6B6Ru6
mp-1205367,K8Fe4F20
mp-1205369,Y3Pd3Pb3
mp-1205370,Sn4Se4
mp-1205384,La4Te8
mp-1205387,Nb4Co8Sn4
mp-1205392,Ag8Sb8S16
mp-12054,Cr8B12
mp-1205415,Fe8O12
mp-1205432,Tb12Co42
mp-1205436,Fe24C8
mp-1205454,Hf4In2Ni4
mp-1205496,Y4Mg2Si4
mp-12055,La1Cd2
mp-1205504,V14O8
mp-1205529,Tm4Ni2C5
mp-1205533,Tl4Sn4I12
mp-1205534,Ce4Si4Sn2
mp-1205536,La4Os4I2
mp-1205538,Tm4Fe8Si4C4
mp-1205562,Ho4Mg2Ni4
mp-1205588,Mn12Ge4N4
mp-1205604,K2V2Cl6
mp-1205608,Sm4Mn8Si4C4
mp-1205613,Rb6Sm2F12
mp-1205615,La4Co4I2
mp-1205624,Gd4Fe8Si4C4
mp-1205633,Cs6Fe2F12
mp-1205635,Cs4K2Pd2F12
mp-1205657,Gd4Mg2Ni4
mp-1205673,Nd4P8Pt8
mp-1205681,K4Na2Pd2F12
mp-1205710,Ce4In2Rh4
mp-1205711,La4Ru4I2
mp-1205716,Pr4Mg2Pd4
mp-1205721,Rb6Pr2F12
mp-1205726,Y4Co4I2
mp-1205732,V2N2Cl6
mp-1205739,Li2Sn1F6
mp-1205741,Ti3Mn3As3
mp-1205749,Nd3Sn3Ir3
mp-1205754,Na2Ce1F6
mp-1205756,Dy3Mg3Au3
mp-1205762,La4Mg2Si4
mp-1205763,Dy3Mg3Ga3
mp-1205766,Mo4N8Cl24
mp-1205773,Sm4Si4Ru8C4
mp-1205774,Cs2Re1F6
mp-1205795,La4Ni12B4
mp-12058,Er2P4Ru4
mp-1205807,Ba1Sr1Co2O6
mp-1205813,Gd4Mg2Si4
mp-1205830,W4Br24N8
mp-1205834,Er4Al8Ni2Ge4
mp-1205858,Hf4Ni14
mp-1205871,Dy6Fe1Bi2
mp-1205873,Mg2Hg6
mp-1205881,La1Nb2H1O7
mp-1205889,Yb4In2Au4
mp-1205900,Ce2O6
mp-1205902,Li5Cu2Ge2
mp-1205903,Nd3Mg3Au3
mp-1205906,K1Mn1I1O6
mp-1205919,Tm3Mg3Pd3
mp-1205930,Li5Ga4
mp-1205931,Ni2N2Cl6
mp-1205948,Fe2Ag6F12
mp-1205951,Tb3Mg3In3
mp-1205952,Er3In4Co2
mp-1205984,Na2Pt1O6
mp-1205986,Co6N2
mp-1205990,Nb4N8Cl24
mp-1205997,Na4U4F24
mp-1206001,Y4Mn8Si4C4
mp-1206018,Mn4Ge4As8
mp-1206021,Zr4Ni16O4
mp-1206034,Lu6Mn1Bi2
mp-1206035,Rb2Sb6
mp-1206039,Rb8Sn4F24
mp-1206043,Tb2Ag2As4
mp-1206051,Nd4Al8Ni4
mp-1206066,Li1C2O5
mp-1206072,Zr6Co1Sn2
mp-1206080,Zr4Zn8Ge4
mp-1206085,Mn1Cu1F6
mp-1206087,Ni2P4W2
mp-1206090,Y3Al3Cu3
mp-1206096,K2Sb6
mp-1206099,Y2O6
mp-12061,Lu2Fe4B4
mp-1206113,U4Fe4Si8
mp-1206117,K2Yb6O12
mp-1206128,Th2N2O1
mp-1206129,Rb2As4Ru4
mp-1206135,Hf6Fe1Sb2
mp-1206145,Sm4Fe4Ge8
mp-1206151,Ce4Mn4Sn8
mp-1206157,Cu7Si2
mp-1206160,Yb2O6
mp-1206164,Tm3Ga5Ni1
mp-1206169,Sr2Cu2Si2
mp-1206173,Ce4Si4Ge4
mp-1206175,Eu4Al4Ge4
mp-1206181,Gd1In5Rh1
mp-12062,Ag1B2
mp-1206208,La2Br2O4
mp-1206209,Tb1In5Co1
mp-1206219,Sm4Cd2Rh4
mp-1206226,Ag2Bi6Te12
mp-1206234,Sc2O4
mp-1206243,Ho2O4
mp-1206244,Lu2O4
mp-1206247,Sm4Mg2Ni4
mp-1206258,Np1Al3Pd2
mp-1206260,Th4Si4Ge4
mp-1206272,Ta2Se12
mp-1206278,Nd4In4Cu16
mp-1206284,La4C4Br4
mp-1206287,Lu4In8
mp-1206300,Ce6Ge8Rh8
mp-1206310,Nd1Cr2Si2C1
mp-1206315,Sm3Cd3Au3
mp-1206318,Nd6Sn14
mp-1206322,Ce4Ag8
mp-1206325,Rb1Cr1F3
mp-1206327,Th4Ni2C4
mp-1206331,Mn3P3Pd3
mp-1206340,Er4Mn8Si4C4
mp-1206349,K2Co4P4
mp-1206350,K4Te4Pd2
mp-1206355,Ce4C4O4
mp-1206371,Nb4H4
mp-1206375,Dy1H3
mp-1206377,Ni2N4F8
mp-1206379,Co2Sb2Rh4
mp-1206380,Pr4Cu8Sn10
mp-1206381,Nd4Si4Ni4
mp-1206386,Mg2Co8Ge12
mp-1206395,Tl2S1Cl2
mp-1206397,Cr3Co3As3
mp-1206406,K2As4Ir4
mp-1206409,K2Fe4P4
mp-1206412,Nd4Ga2Co4
mp-1206414,Tl2F3
mp-1206417,Er2P4Pd4
