formula
Ac2S3
Ac3Br
Ac3Cr
Ac3Er
Ac3Si
Ac3Sm
AcCd3
AcCu3
AcDy3
AcEr3
AcF3
AcGe3
AcH2
AcI3
AcLa
AcMg
AcMg5
AcNb3
AcNd3
AcSm3
AcTe3
AcYb3
Ag2F
Ag2F3
Ag3F
Ag8S
AgC
AgC6
AgF
AgF3
AgGe3
AgI2
AgIr
AgN
AgO
AgPt4
AgSe5
AgTe3
Al2Mo3
Al2O
Al2Ru
Al2Se3
Al2Te5
Al3H
Al3Ir
Al3P
Al3Tc2
Al5Re24
Al5W
AlAs
AlB2
AlCu3
AlH3
AlH6
AlI3
AlMo3
AlNi2
AlO2
AlP2
AlPb3
AlPt
AlRe
AlRe2
AlRh3
AlSi
AlTc3
AlV2
As2W
As3Rh
AsAu3
AsCl5
AsI3
AsO2
AsP
AsPd2
AsPd5
AuN2
Ba3Ag2
Ba3Al5
Ba4Al
Ba4Al5
Ba7Al10
BaAl4
Be12Ag
Be2Ag
Ca2Ag7
Ca2As
Ca3Ag8
Ca5Ag3
Ca5As3
Ca8Al3
CaAg2
CaAl2
CdAs3
CeAl3
CeAs
CeAs2
CeAu
CeAu2
Co2As
CoAs2
Cr2As
Cr4As3
CrAg3
Cs2As3
Cs3Ac
CsAc3
CsAl
Cu3As4
Cu4As
Dy3As
DyAg2
DyAu
Er2Al
Er3Al2
Er4Al
ErAg
ErAg3
ErAs
ErAu4
Eu2As3
Eu3Ag2
Eu4Al
Eu5As3
EuAg5
EuAs3
EuAu2
Fe12As5
Fe3Ag
FeAg
Gd3Ag
GdAg
H2O
Hf3Ag
Hf3Al2
Hf3As2
HfAg
HfAl
HfAl2
HoAl
HoAl3
In2Ag
In2Au3
K2Ag
K3As11
La16Al13
La3Ag
La4As3
LaAl
Li2Al
Li3Ac
Li3Ag
Li3Ag2
Li3Al2
Li3As
Li7Al6
Li9Ag4
LiAg
LiAg3
LiAl3
LiAs3
Lu3Al
Lu3Al2
LuAs
LuAu3
Mg13Al14
Mg16Al13
Mg17Al12
Mg18Al11
Mg26Ag7
Mg3Ag
Mg3As2
Mg5Ag
Mg5As
MgAg
MgAs
MgAs4
Mn3As2
MnAs
Mo2As3
Na3Al
Na3As7
Na5As4
NaAc
NaAg2
NaAs
NaAs2
Nb3Al
Nb3As
NbAs3
Nd2Al
Nd3Ag
Nd4Al
NdAg
Ni3As
NiAs
Np3As
Np3As4
NpAg3
NpAs2
Pm3Al
Pr14Ag51
Pr3Al
PrAs3
PuAl3
Rb3Ag
Rb3As
Sc3Al
Sc3As
Sc3As2
Sc7As3
ScAg
ScAu4
SiAg2
SiAs
Sm2Al
Sm3Au
Sm4As3
SmAl
SmAl5
Sr2Al
Sr3Ac
Sr3Al2
Sr3As
Sr4As3
Sr7Ag3
Sr8Al7
SrAg5
SrAl
TaAl3
Tb2Al
Tb2Al17
Tb3Al
Tb3Al2
TbAl2
TbAs
TbAu3
Tc3As
TeAs
Th2Ag
Th2As3
Th3Al2
ThAl2
Ti2Ag
Ti3As
Ti4As3
Ti5As3
Tl3As
Tm3Al
TmAl2
TmAs3
UAl4
UAs
V20As11
VAs
VAu4
Y2Al
Y3Al2
Y4Al
Yb3Ag
Yb3Ag2
Yb4As3
Yb5As3
Zn2As
ZnAg
Zr2Al3
Zr3Al
ZrAg2
ZrAs2
