formula
Ac2S3
Ac3Br
Ac3Cr
Ac3Er
Ac3Sn
AcCu3
AcDy3
AcF3
AcGe3
AcH2
AcLa
AcN
AcNb3
AcSm3
AcYb3
Ag2F
Ag2F3
Ag3Sn
Ag3W
AgAu
AgBr
AgF3
AgI2
AgO
AgSe5
Al2Mo3
Al2Ru
Al2Sn
Al3Cd
Al3H
Al5Re24
AlAs
AlCo3
AlI3
AlMo3
AlO2
AlPb3
AlPt
AlRe
AlTc2
AlV2
As3W
AsBr3
AsP
AuC
AuN2
Ba3Ag2
Ba3Al5
Ba4Al5
Be12Ag
Ca13Al14
Ca2As
Ca3Ag8
Ca8Al3
CaAg2
CeAl3
CeAs2
CeAu
CeAu2
Co2As
CoAs2
Cr2As
Cs2As3
Cs3Ac
CsAl
Cu2As
Dy3Al2
Dy3As
DyAg2
Er2Al
Er4Al
ErAg
Eu2As3
Eu3Ag
Eu3Ag2
Eu4Al
Eu5As3
FeAg
GdAg
GdAg3
H2O
Hf3As2
HfAl
Hg3As
HoAl
HoAl3
K2Ag
K3As7
La16Al13
La4As3
LaAl
Li2Al
Li3Ag2
Li7Al6
Li9Ag4
LiAg
LiAg3
LiAl3
LiAs
LiAs3
Lu3Al2
LuAu3
Mg149Ag
Mg17Al12
Mg2Ag
Mg3Ag
Mg3As2
Mg5Ag
MgAg
MgAs
MgAs4
Mn3As2
Mo2As3
Na3Al
Na5As4
NaAc
NaAc3
NaAs2
Nb3As
Nb4Al
NbAs2
Nd14Ag51
Nd2Al
Nd4Al
Ni3Ag
Ni3As
NiAs
Np3As
Pm3Al
Pr3Al
PrAs3
PuAl2
Rb3As
Sc3Al
Sc7As3
ScAl2
ScAu4
Si3Ag
Sm4As3
SmAl
Sr3Ac
Sr3As
Sr5As3
Sr7Ag3
Sr8Al7
SrAg5
TaAl3
Tb2Al
Tb2Al17
Tb3Al
TbAs
Tc3As
TeAs
Th2Ag
Th2As3
Ti2Ag
Ti3Al5
TiAg
Tl3As
TmAl2
TmAs
TmAs3
UAl4
UAs
VAs
Y2Al
Y3Al2
Y4Al
Yb3Ag2
Yb3Al
Yb4As3
Zn3As2
Zr3Al
ZrAg2
