formula
Y4Al
YAg2
Yb3Ag
Yb3Ag2
Yb3Al
Yb4As3
Yb5As3
YbAg
Zn2As
Zn3As2
ZnAg
ZnAs2
Zr2Al3
Zr3Al
Zr4Al3
Zr5Al3
Zr7As4
ZrAg2
