formula
Ac2AgPb
Ac2IrRh
Ac2YbMg
Ac3Cr
Ac3Ho
Ac3Lu
Ac3Tl
Ac3Zn
AcCuO2F
AcDy3
AcGa3
AcNb3
AcPm3
AcSi3
AcSiO3
AcVO3
AcYbGa2
Ag(AuS)2
Ag(BCl)6
Ag(BiSe2)3
Ag(CO)2
Ag(TeMo)6
Ag12Sn7H16(Se11N2)2
Ag13OsO6
Ag15W7N19
Ag2Br3
Ag2CSNClO4
Ag2F
Ag2H2IOF
Ag2Hg7(P4I3)2
Ag2PO3F
Ag2PbI4
Ag2PbO2
Ag2S(NO)2
Ag2SnHgSe4
Ag3As
Ag3AsSe3
Ag3BO3
Ag3BiBr6
Ag3F
Ag3SI
Ag3SI3
Ag3SbTe4
Ag3SbTe6
Ag4PIO4
Ag5CF4
Ag5Hg4P8Cl5
Ag5Te2Cl
Ag6Hg(P10I)2
Ag7PS6
Ag8S
Ag9(SI)4
Ag9Te4Br3
AgAsC4S8(N2F3)2
AgAsS
AgBH2OF4
AgBi2Se3Cl
AgBiI4
AgC
AgC3N3O
AgC4NCl2
AgC6
AgCN
AgGeBiTe3
AgH2C2N3O
AgH3BrN
AgH4WS4N
AgH8C3S2NO3
AgHg3As2Cl3
AgIr
AgP(NO)2
AgP(OF)2
AgPS3
AgPb2Cl3OF
AgPd3Se
AgPdF6
AgSb(S8F3)2
AgSb(SeF3)2
AgSb3PbS6
AgSbC6N4(OF3)2
AgSe5
AgTe3
AgTe3I
AgTeO3
AgW2(Br3O)2
AgWS4N
Al(CoS2)2
Al(CrB)2
Al(CuRe)2
Al(CuS2)3
Al(FeB)2
Al(ICl2)3
Al(NCl)3
Al(TeCl2)2
Al10V
Al13(CrSi)4
Al15Ni3Ge4
Al17(SiPd2)4
Al2(CuSe2)3
Al2(FeSi)3
Al2AgCl5O
Al2Bi7Ru(BrCl4)2
Al2BiS4
Al2CoOs
Al2CrFe
Al2CrO5
Al2CuIr
Al2CuSi2O8F
Al2CuTc
Al2Fe2O7
Al2Mo3
Al2NiN3
Al2Sn
Al2Te3
Al2VCl8
Al2Zn2S5
Al3(O2F)2
Al39Fe7Cu24
Al3Bi5Br12
Al3Co3Si4
Al3Fe2Si3
Al3FeSi2
Al3NO3
Al3Si3Ag4IO12
Al3WC4
Al4CO
Al4Fe13Si2(SbO14)2
Al4Si19
Al4Te3N2
Al4W
Al53Fe17Si12
Al5FeNi
Al5WN7
Al6Re
AlAg2
AlAgB
AlAs3S5Cl4
AlB2
AlBr4
AlC7IN
AlCdSbTe
AlCo3F15
AlCoNF6
AlCr2W
AlCr3O6
AlCrNi
AlCuBr4
AlCuF5
AlCuNi6
AlCuO4F
AlFe3H
AlFe3Se2ClO8
AlFe4Hg2O2F
AlFeIr2
AlFeTc2
AlGeMo
AlH12
AlH3NCl3
